InvoiceNo,CustomerID,CustomerName,ProductID,ProductName, UnitPrice ,Quantity,InvoiceDate
INV_768480,CUST_1140,Patricia Becker,PROD_ffc555c6,"Azelhurst 7'8"" X 10' Area Rug", $641.52 ,1,6/30/2025
INV_865175,CUST_1107,Derek Thomas,PROD_03310af2,"Dylanton 7'8"" X 10' Area Rug", $451.63 ,2,6/30/2025
INV_249289,CUST_1214,Rachel Romero,PROD_1ad08862,Scalloped Washable Rug Area Rugs for Living Room Modern Rugs Abstract Non-Slip, $79.58 ,1,7/1/2025
INV_441092,CUST_1347,Robin Wheeler,PROD_ba5eef5e,Gauna Power Loomed Geometric Indoor and Outdoor Rug, $87.99 ,1,7/1/2025
INV_948485,CUST_1095,Tiffany Vaughn,PROD_819dccdf,Paint Chip Blue Machine Washable Rug, $36.08 ,1,7/1/2025
INV_216506,CUST_1354,Christopher Moore,PROD_db0bc388,Waikiki Blue Indoor/Outdoor Rug, $141.81 ,1,7/1/2025
INV_261395,CUST_1320,Manuel King,PROD_a39a8d2b,Rinoa Indoor / Outdoor Rug, $200.06 ,1,7/1/2025
INV_102260,CUST_1442,Patricia Bradley,PROD_a6ea231c,Ava-Mary Striped Indoor / Outdoor Rug, $143.03 ,1,7/1/2025
INV_535810,CUST_1037,Kevin Mills,PROD_3b59c0ac,Seraphine Coastal Flatweave Navy Indoor /  Outdoor Area Rug, $70.49 ,1,7/1/2025
INV_658136,CUST_1105,Doris Hall,PROD_885c587d,"Paseo Gurseerit All-Weather Flatweave Indoor/Outdoor Area Rug, Brown Black", $92.63 ,2,7/1/2025
INV_715104,CUST_1432,Joseph Moody,PROD_b59a3efe,Machine Washable Area Rugs for Entryway 2x3 Non-Slip Soft Throw Rugs Blue/Gray, $19.03 ,2,7/1/2025
INV_787757,CUST_1402,Carol Moore,PROD_9360ae59,Botanical Modern Machine Washable Floral Indoor Oriental Performance Area Rug, $122.75 ,1,7/1/2025
INV_643878,CUST_1313,Kelly Sanchez,PROD_cb6ebe0a,Harjot Medium Rug, $163.28 ,2,7/2/2025
INV_147310,CUST_1145,Richard Smith,PROD_b59a3efe,Machine Washable Area Rugs for Entryway 2x3 Non-Slip Soft Throw Rugs Blue/Gray, $19.05 ,1,7/2/2025
INV_830302,CUST_1137,Ian Phillips,PROD_db0bc388,Waikiki Blue Indoor/Outdoor Rug, $139.93 ,2,7/2/2025
INV_950360,CUST_1256,Andrew Reeves,PROD_28b95f59,Mendota Geometric Tan Indoor/Outdoor Area Rug, $139.30 ,2,7/2/2025
INV_333086,CUST_1062,Frances Cardenas,PROD_163bd914,Disney Mickey Mouse Tropical Sand Dollar Havana Brown/ Sand Flatweave Indoor/, $215.74 ,1,7/2/2025
INV_675547,CUST_1436,Anthony Guzman,PROD_af993edd,"Reversible Waterproof Plastic Straw Outdoor Area Rug for Patio, Camping", $55.26 ,1,7/2/2025
INV_915809,CUST_1058,Erika Terry,PROD_1b747b15,"Bachby 5'3"" X 7' Area Rug", $159.61 ,1,7/3/2025
INV_579911,CUST_1415,Samuel Howe,PROD_9d77c7b9,Rifle Paper Co. x Loloi Rosa Sky Area Rug, $113.05 ,1,7/3/2025
INV_488848,CUST_1222,Kathleen Jimenez,PROD_15009179,Maust Sunshine Rainbow Shag Rug, $107.38 ,1,7/3/2025
INV_675074,CUST_1052,Matthew Ross,PROD_96a0055d,Loloi Botanical Ivory / Multi Area Rug, $34.43 ,1,7/3/2025
INV_495323,CUST_1392,Ryan Fisher,PROD_86d6a4e7,"Eldonmore 7'8"" X 10' Area Rug", $710.07 ,1,7/4/2025
INV_394083,CUST_1469,William Ramos,PROD_f6c97a80,Livdon Washable Medium Rug, $165.41 ,2,7/4/2025
INV_308757,CUST_1379,Pamela Williams,PROD_ba5eef5e,Gauna Power Loomed Geometric Indoor and Outdoor Rug, $85.80 ,1,7/4/2025
INV_670511,CUST_1268,Jennifer Reed,PROD_0f472890,Oriental Vintage Machine Washable Non-Slip Dark Green Indoor Area Rug, $135.88 ,1,7/5/2025
INV_911152,CUST_1286,Angela Griffin,PROD_7781fd4a,Oriental Indoor Rug, $228.37 ,1,7/5/2025
INV_683390,CUST_1132,James Thomas,PROD_b59a3efe,Machine Washable Area Rugs for Entryway 2x3 Non-Slip Soft Throw Rugs Blue/Gray, $19.16 ,1,7/5/2025
INV_631302,CUST_1144,Brenda Levy,PROD_049d2289,Valis Faux Sheepskin Indoor Rug, $101.99 ,5,7/5/2025
INV_783414,CUST_1114,Brandon King,PROD_a0eaf6eb,Tomas Chevron Rug Dark Blue/Gray Indoor/Outdoor Area Rug, $94.58 ,2,7/6/2025
INV_154638,CUST_1445,Hayley Buchanan,PROD_1ad08862,Scalloped Washable Rug Area Rugs for Living Room Modern Rugs Abstract Non-Slip, $79.44 ,1,7/6/2025
INV_514507,CUST_1273,Matthew Velez,PROD_db0bc388,Waikiki Blue Indoor/Outdoor Rug, $142.10 ,1,7/6/2025
INV_504186,CUST_1305,Tammy Boone,PROD_3a8f5324,"Lisgrove 7'8"" X 10' Area Rug", $642.16 ,1,7/6/2025
INV_316509,CUST_1244,Kathleen Burton,PROD_1b747b15,"Bachby 5'3"" X 7' Area Rug", $158.21 ,1,7/6/2025
INV_808011,CUST_1435,Sara Cochran,PROD_289ed9b0,Ankita Bordered Jute Area Rug, $329.09 ,2,7/6/2025
INV_487477,CUST_1477,Matthew Palmer,PROD_f6c97a80,Livdon Washable Medium Rug, $163.98 ,1,7/6/2025
INV_140712,CUST_1328,Jasmine Mosley,PROD_3a8f5324,"Lisgrove 7'8"" X 10' Area Rug", $653.97 ,2,7/7/2025
INV_377405,CUST_1440,Marie Thompson,PROD_20bbb110,Ainswick Memory Foam Large Rug, $580.67 ,1,7/7/2025
INV_878086,CUST_1342,Douglas Hartman,PROD_f6c97a80,Livdon Washable Medium Rug, $156.36 ,1,7/7/2025
INV_672549,CUST_1050,Sharon Cochran,PROD_03533587,Hand Hooked Wool Oriental Indoor Rug, $49.29 ,1,7/7/2025
INV_303993,CUST_1297,Austin Wheeler,PROD_03310af2,"Dylanton 7'8"" X 10' Area Rug", $468.68 ,1,7/7/2025
INV_135035,CUST_1083,Michael Burton,PROD_d02253d6,Lanett Oriental Blue/Gray Area Rug, $99.89 ,1,7/8/2025
INV_170813,CUST_1390,Katrina Adkins,PROD_cb6ebe0a,Harjot Medium Rug, $152.26 ,1,7/8/2025
INV_760356,CUST_1243,Travis Wise,PROD_03310af2,"Dylanton 7'8"" X 10' Area Rug", $467.89 ,2,7/8/2025
INV_726979,CUST_1216,Ashley Perkins,PROD_94b9189a,Enciso Machine Woven Stain Resistant Indoor/Outdoor Area Rug, $64.66 ,1,7/8/2025
INV_898696,CUST_1308,Autumn Key,PROD_f03852cf,Lahjar Speckled Wool Blend Area Rug, $503.77 ,1,7/8/2025
INV_432427,CUST_1209,Luis Bullock,PROD_db0bc388,Waikiki Blue Indoor/Outdoor Rug, $139.56 ,1,7/8/2025
INV_990856,CUST_1039,Kristine Garcia,PROD_a372467d,Leosvel Faux Sheepskin Indoor Rug, $205.75 ,1,7/9/2025
INV_206210,CUST_1399,Gregory Holmes PhD,PROD_7cb7c01e,Achilles Cream/Gray Rug, $122.67 ,1,7/9/2025
INV_389809,CUST_1239,Amy Martinez,PROD_179506f6,Warkentin Geometric Indoor Rug, $131.79 ,5,7/9/2025
INV_377896,CUST_1496,Michael Sims,PROD_28b95f59,Mendota Geometric Tan Indoor/Outdoor Area Rug, $139.56 ,1,7/9/2025
INV_219565,CUST_1170,Renee Bruce,PROD_ba5eef5e,Gauna Power Loomed Geometric Indoor and Outdoor Rug, $87.08 ,1,7/10/2025
INV_622307,CUST_1092,Alan Phillips,PROD_9360ae59,Botanical Modern Machine Washable Floral Indoor Oriental Performance Area Rug, $114.02 ,1,7/10/2025
INV_644719,CUST_1036,Cynthia Wilson,PROD_b7d8e041,Jodhveer Area Rug Washable Rug Non-Slip Backing Indoor Rugs, $40.72 ,1,7/10/2025
INV_607778,CUST_1401,Laura Jones,PROD_03533587,Hand Hooked Wool Oriental Indoor Rug, $47.58 ,1,7/10/2025
INV_655178,CUST_1190,Larry Mason,PROD_d02253d6,Lanett Oriental Blue/Gray Area Rug, $97.71 ,5,7/10/2025
INV_313068,CUST_1042,Shawn Baker,PROD_b7d8e041,Jodhveer Area Rug Washable Rug Non-Slip Backing Indoor Rugs, $39.03 ,2,7/11/2025
INV_338804,CUST_1279,Margaret Sullivan,PROD_a0eaf6eb,Tomas Chevron Rug Dark Blue/Gray Indoor/Outdoor Area Rug, $94.62 ,5,7/11/2025
INV_892453,CUST_1414,Angela Bradley,PROD_aaf8a92a,Izola Oriental Indoor/Outdoor Area Rug, $193.75 ,1,7/11/2025
INV_866816,CUST_1246,Mr. Lawrence Edwards,PROD_3b59c0ac,Seraphine Coastal Flatweave Navy Indoor /  Outdoor Area Rug, $70.38 ,5,7/11/2025
INV_908348,CUST_1295,Kimberly Patel,PROD_94b9189a,Enciso Machine Woven Stain Resistant Indoor/Outdoor Area Rug, $66.81 ,1,7/11/2025
INV_940183,CUST_1206,Stacey Arias,PROD_07dd57f8,Nola Geometric Indoor / Outdoor Rug, $101.57 ,1,7/11/2025
INV_339303,CUST_1464,Ashley Hernandez,PROD_fd0cd8cf,Non-Slip Washable Stain Resistant Area Rug For Living Room Bedroom Dining Room, $94.68 ,1,7/11/2025
INV_525750,CUST_1407,John Campbell,PROD_a6ea231c,Ava-Mary Striped Indoor / Outdoor Rug, $146.11 ,1,7/11/2025
INV_501126,CUST_1087,Robert Medina,PROD_289ed9b0,Ankita Bordered Jute Area Rug, $329.56 ,1,7/11/2025
INV_765905,CUST_1458,Joseph Camacho,PROD_af993edd,"Reversible Waterproof Plastic Straw Outdoor Area Rug for Patio, Camping", $54.59 ,1,7/11/2025
INV_351696,CUST_1046,Sandra Aguilar,PROD_ffc555c6,"Azelhurst 7'8"" X 10' Area Rug", $641.63 ,1,7/11/2025
INV_900088,CUST_1107,Derek Thomas,PROD_9d77c7b9,Rifle Paper Co. x Loloi Rosa Sky Area Rug, $109.83 ,1,7/11/2025
INV_516332,CUST_1358,Katherine Church,PROD_1b747b15,"Bachby 5'3"" X 7' Area Rug", $155.36 ,1,7/11/2025
INV_999908,CUST_1153,Samantha Davis,PROD_0a14d1b3,White Shag Novelty Faux Sheepskin Fur Fluffy Rug, $74.11 ,1,7/12/2025
INV_772612,CUST_1021,Kim Martinez,PROD_ef361fba,"Radiant Oriental Multicolor Hand Knotted Wool Blue, Pink, Navy Traditional Area"," $3,245.45 ",2,7/12/2025
INV_117058,CUST_1130,Yolanda Francis,PROD_3a8f5324,"Lisgrove 7'8"" X 10' Area Rug", $677.72 ,1,7/12/2025
INV_297995,CUST_1361,Charles Price,PROD_3a8f5324,"Lisgrove 7'8"" X 10' Area Rug", $661.21 ,1,7/12/2025
INV_288128,CUST_1008,Daniel Adams,PROD_1ad08862,Scalloped Washable Rug Area Rugs for Living Room Modern Rugs Abstract Non-Slip, $72.24 ,1,7/12/2025
INV_897392,CUST_1436,Anthony Guzman,PROD_61bd4c69,Area Rug Machine Washable Rugs with Rubber Backing for Living Room, $20.67 ,1,7/12/2025
INV_342495,CUST_1457,Rhonda Gutierrez,PROD_aaf8a92a,Izola Oriental Indoor/Outdoor Area Rug, $178.30 ,1,7/12/2025
INV_934541,CUST_1250,Kathleen Davis,PROD_ba5eef5e,Gauna Power Loomed Geometric Indoor and Outdoor Rug, $87.56 ,1,7/13/2025
INV_221343,CUST_1369,Scott Miller,PROD_f03852cf,Lahjar Speckled Wool Blend Area Rug, $511.05 ,1,7/13/2025
INV_554987,CUST_1359,Harold Ellis,PROD_ba5eef5e,Gauna Power Loomed Geometric Indoor and Outdoor Rug, $86.99 ,1,7/13/2025
INV_955662,CUST_1484,Jason Price,PROD_15009179,Maust Sunshine Rainbow Shag Rug, $112.54 ,1,7/14/2025
INV_157187,CUST_1387,Tamara Jensen,PROD_a372467d,Leosvel Faux Sheepskin Indoor Rug, $190.32 ,1,7/14/2025
INV_502744,CUST_1324,Shannon Davis,PROD_0f472890,Oriental Vintage Machine Washable Non-Slip Dark Green Indoor Area Rug, $130.30 ,1,7/14/2025
INV_629979,CUST_1234,Michelle Ho,PROD_1b747b15,"Bachby 5'3"" X 7' Area Rug", $161.28 ,2,7/14/2025
INV_730193,CUST_1141,Richard Johnson,PROD_a0eaf6eb,Tomas Chevron Rug Dark Blue/Gray Indoor/Outdoor Area Rug, $89.67 ,2,7/14/2025
INV_947438,CUST_1341,Ernest Oconnell,PROD_96a0055d,Loloi Botanical Ivory / Multi Area Rug, $33.54 ,1,7/14/2025
INV_371393,CUST_1480,Jorge Bates,PROD_a0eaf6eb,Tomas Chevron Rug Dark Blue/Gray Indoor/Outdoor Area Rug, $92.75 ,1,7/14/2025
INV_521161,CUST_1483,Rebekah Greene,PROD_fd0cd8cf,Non-Slip Washable Stain Resistant Area Rug For Living Room Bedroom Dining Room, $96.41 ,2,7/14/2025
INV_630734,CUST_1385,Edwin Reyes,PROD_f03852cf,Lahjar Speckled Wool Blend Area Rug, $544.95 ,1,7/14/2025
INV_224205,CUST_1288,Daniel Aguilar,PROD_b7d8e041,Jodhveer Area Rug Washable Rug Non-Slip Backing Indoor Rugs, $40.92 ,2,7/14/2025
INV_148381,CUST_1434,Suzanne Johnson,PROD_86d6a4e7,"Eldonmore 7'8"" X 10' Area Rug", $688.32 ,1,7/15/2025
INV_822106,CUST_1322,Shannon Malone,PROD_7ef65a00,Jules Checkered Area Rug, $134.77 ,1,7/15/2025
INV_287497,CUST_1096,Paige Carlson,PROD_20bbb110,Ainswick Memory Foam Large Rug, $546.06 ,1,7/15/2025
INV_992810,CUST_1334,Brandon Jordan,PROD_ba5eef5e,Gauna Power Loomed Geometric Indoor and Outdoor Rug, $87.53 ,1,7/15/2025
INV_286638,CUST_1169,John Boone,PROD_f03852cf,Lahjar Speckled Wool Blend Area Rug, $497.80 ,1,7/15/2025
INV_246814,CUST_1440,Marie Thompson,PROD_885c587d,"Paseo Gurseerit All-Weather Flatweave Indoor/Outdoor Area Rug, Brown Black", $95.64 ,1,7/15/2025
INV_761297,CUST_1267,Justin Michael,PROD_03310af2,"Dylanton 7'8"" X 10' Area Rug", $458.02 ,2,7/16/2025
INV_957939,CUST_1343,Catherine Saunders MD,PROD_179506f6,Warkentin Geometric Indoor Rug, $133.60 ,1,7/16/2025
INV_318337,CUST_1443,Keith Zuniga,PROD_a6ea231c,Ava-Mary Striped Indoor / Outdoor Rug, $140.89 ,1,7/16/2025
INV_527060,CUST_1093,Kara Schmidt,PROD_049d2289,Valis Faux Sheepskin Indoor Rug, $100.39 ,5,7/16/2025
INV_568784,CUST_1293,Susan Bennett,PROD_d02253d6,Lanett Oriental Blue/Gray Area Rug, $100.45 ,2,7/16/2025
INV_700426,CUST_1385,Edwin Reyes,PROD_a372467d,Leosvel Faux Sheepskin Indoor Rug, $190.25 ,2,7/16/2025
INV_483551,CUST_1276,Tanya Rogers,PROD_89c6f605,Washable Oriental  Area Rugs Non slip Green Rugs, $19.87 ,1,7/16/2025
INV_769836,CUST_1387,Tamara Jensen,PROD_94b9189a,Enciso Machine Woven Stain Resistant Indoor/Outdoor Area Rug, $61.78 ,1,7/16/2025
INV_755608,CUST_1183,Eric Morgan,PROD_819dccdf,Paint Chip Blue Machine Washable Rug, $36.31 ,2,7/17/2025
INV_617555,CUST_1004,Gabrielle Davis,PROD_89c6f605,Washable Oriental  Area Rugs Non slip Green Rugs, $19.29 ,1,7/17/2025
INV_528184,CUST_1325,Karen Williams,PROD_1ad08862,Scalloped Washable Rug Area Rugs for Living Room Modern Rugs Abstract Non-Slip, $75.76 ,1,7/17/2025
INV_772875,CUST_1485,Micheal Parks,PROD_20bbb110,Ainswick Memory Foam Large Rug, $579.27 ,2,7/17/2025
INV_819380,CUST_1436,Anthony Guzman,PROD_03533587,Hand Hooked Wool Oriental Indoor Rug, $48.28 ,1,7/17/2025
INV_332823,CUST_1425,Jessica Ramsey,PROD_81ed29d6,Soft Washable Vintage Distressed Beige Area Rug with Non-Slip Backing, $142.06 ,1,7/17/2025
INV_423241,CUST_1184,Jordan Bullock,PROD_96a0055d,Loloi Botanical Ivory / Multi Area Rug, $31.36 ,1,7/17/2025
INV_578472,CUST_1020,David Bradley,PROD_1b747b15,"Bachby 5'3"" X 7' Area Rug", $156.60 ,1,7/17/2025
INV_325583,CUST_1324,Shannon Davis,PROD_ef361fba,"Radiant Oriental Multicolor Hand Knotted Wool Blue, Pink, Navy Traditional Area"," $3,483.67 ",1,7/17/2025
INV_571228,CUST_1375,Jason Hayes,PROD_03533587,Hand Hooked Wool Oriental Indoor Rug, $48.06 ,1,7/17/2025
INV_323717,CUST_1274,Taylor Gentry,PROD_a6ea231c,Ava-Mary Striped Indoor / Outdoor Rug, $145.76 ,1,7/18/2025
INV_276827,CUST_1314,Robert Jackson,PROD_aaf8a92a,Izola Oriental Indoor/Outdoor Area Rug, $185.04 ,5,7/18/2025
INV_342716,CUST_1364,Tracey Wagner,PROD_68bfe17c,Adrihana Machine Woven Abstract Area Rug, $215.68 ,1,7/18/2025
INV_706279,CUST_1319,Megan Drake,PROD_1b747b15,"Bachby 5'3"" X 7' Area Rug", $163.47 ,2,7/18/2025
INV_458345,CUST_1322,Shannon Malone,PROD_81ed29d6,Soft Washable Vintage Distressed Beige Area Rug with Non-Slip Backing, $129.74 ,1,7/18/2025
INV_880758,CUST_1046,Sandra Aguilar,PROD_15009179,Maust Sunshine Rainbow Shag Rug, $109.24 ,1,7/18/2025
INV_989921,CUST_1428,James Barnes,PROD_163bd914,Disney Mickey Mouse Tropical Sand Dollar Havana Brown/ Sand Flatweave Indoor/, $217.74 ,1,7/18/2025
INV_969695,CUST_1433,Rebecca Kelly,PROD_0f472890,Oriental Vintage Machine Washable Non-Slip Dark Green Indoor Area Rug, $130.45 ,1,7/18/2025
INV_362552,CUST_1081,Jacob Obrien,PROD_68bfe17c,Adrihana Machine Woven Abstract Area Rug, $229.48 ,1,7/18/2025
INV_580718,CUST_1297,Austin Wheeler,PROD_163bd914,Disney Mickey Mouse Tropical Sand Dollar Havana Brown/ Sand Flatweave Indoor/, $213.66 ,2,7/18/2025
INV_861949,CUST_1358,Katherine Church,PROD_03310af2,"Dylanton 7'8"" X 10' Area Rug", $466.83 ,1,7/19/2025
INV_289893,CUST_1140,Patricia Becker,PROD_3b59c0ac,Seraphine Coastal Flatweave Navy Indoor /  Outdoor Area Rug, $75.14 ,1,7/19/2025
INV_834480,CUST_1301,Sheryl Buck,PROD_1ad08862,Scalloped Washable Rug Area Rugs for Living Room Modern Rugs Abstract Non-Slip, $76.21 ,2,7/19/2025
INV_886530,CUST_1263,Tami Salas,PROD_0a14d1b3,White Shag Novelty Faux Sheepskin Fur Fluffy Rug, $70.33 ,1,7/19/2025
INV_663658,CUST_1252,Stephen Luna,PROD_03533587,Hand Hooked Wool Oriental Indoor Rug, $48.66 ,1,7/20/2025
INV_731024,CUST_1005,Monica Herrera,PROD_cd80d75a,Corrbell 5' X 7' Area Rug, $208.72 ,2,7/20/2025
INV_468710,CUST_1352,Brent Bowen,PROD_0f472890,Oriental Vintage Machine Washable Non-Slip Dark Green Indoor Area Rug, $130.44 ,2,7/20/2025
INV_708798,CUST_1034,Lauren Daniels,PROD_049d2289,Valis Faux Sheepskin Indoor Rug, $100.84 ,1,7/21/2025
INV_317881,CUST_1030,Angela Morton,PROD_03310af2,"Dylanton 7'8"" X 10' Area Rug", $491.03 ,1,7/21/2025
INV_204917,CUST_1165,Brandon Simmons,PROD_db0bc388,Waikiki Blue Indoor/Outdoor Rug, $149.46 ,1,7/21/2025
INV_162952,CUST_1024,Crystal Robinson,PROD_a6ea231c,Ava-Mary Striped Indoor / Outdoor Rug, $150.81 ,1,7/21/2025
INV_219971,CUST_1309,Jennifer Allen,PROD_81ed29d6,Soft Washable Vintage Distressed Beige Area Rug with Non-Slip Backing, $139.98 ,1,7/21/2025
INV_666847,CUST_1226,Heidi Owen,PROD_16a4bedb,Aitken Machine Woven Geometric Indoor and Outdoor Rug, $67.80 ,1,7/21/2025
INV_712553,CUST_1138,Melissa Garner,PROD_68bfe17c,Adrihana Machine Woven Abstract Area Rug, $220.46 ,1,7/21/2025
INV_352194,CUST_1245,Melinda Evans,PROD_3b59c0ac,Seraphine Coastal Flatweave Navy Indoor /  Outdoor Area Rug, $72.64 ,1,7/21/2025
INV_977345,CUST_1024,Crystal Robinson,PROD_f03852cf,Lahjar Speckled Wool Blend Area Rug, $526.55 ,2,7/21/2025
INV_608205,CUST_1260,Paula Lane,PROD_7781fd4a,Oriental Indoor Rug, $236.16 ,1,7/21/2025
INV_838083,CUST_1046,Sandra Aguilar,PROD_81ed29d6,Soft Washable Vintage Distressed Beige Area Rug with Non-Slip Backing, $139.53 ,2,7/21/2025
INV_299212,CUST_1080,Cynthia Wells,PROD_a39a8d2b,Rinoa Indoor / Outdoor Rug, $199.56 ,1,7/22/2025
INV_520018,CUST_1486,Sarah Pittman,PROD_ba5eef5e,Gauna Power Loomed Geometric Indoor and Outdoor Rug, $84.51 ,1,7/22/2025
INV_943146,CUST_1351,Todd Thomas,PROD_89c6f605,Washable Oriental  Area Rugs Non slip Green Rugs, $20.43 ,1,7/22/2025
INV_438273,CUST_1202,Vincent Mueller,PROD_3a8f5324,"Lisgrove 7'8"" X 10' Area Rug", $649.20 ,1,7/22/2025
INV_408137,CUST_1337,Derrick Adams,PROD_3b59c0ac,Seraphine Coastal Flatweave Navy Indoor /  Outdoor Area Rug, $74.70 ,2,7/22/2025
INV_575435,CUST_1437,Carlos Love,PROD_89c6f605,Washable Oriental  Area Rugs Non slip Green Rugs, $19.75 ,1,7/22/2025
INV_246583,CUST_1048,Stacey Russell,PROD_20bbb110,Ainswick Memory Foam Large Rug, $587.31 ,1,7/23/2025
INV_144008,CUST_1312,Alexis Tran,PROD_03310af2,"Dylanton 7'8"" X 10' Area Rug", $485.20 ,1,7/23/2025
INV_173832,CUST_1366,Joshua Jackson,PROD_049d2289,Valis Faux Sheepskin Indoor Rug, $99.15 ,2,7/23/2025
INV_467335,CUST_1286,Angela Griffin,PROD_7cb7c01e,Achilles Cream/Gray Rug, $116.47 ,1,7/23/2025
INV_485416,CUST_1045,Michael Hoffman,PROD_a372467d,Leosvel Faux Sheepskin Indoor Rug, $190.13 ,1,7/23/2025
INV_626735,CUST_1242,Matthew Le,PROD_7781fd4a,Oriental Indoor Rug, $231.56 ,1,7/23/2025
INV_671858,CUST_1114,Brandon King,PROD_9d77c7b9,Rifle Paper Co. x Loloi Rosa Sky Area Rug, $112.62 ,5,7/23/2025
INV_349736,CUST_1372,Kenneth Farley,PROD_b7d8e041,Jodhveer Area Rug Washable Rug Non-Slip Backing Indoor Rugs, $37.84 ,1,7/24/2025
INV_729718,CUST_1417,Christopher Owens,PROD_9d77c7b9,Rifle Paper Co. x Loloi Rosa Sky Area Rug, $109.41 ,1,7/24/2025
INV_927527,CUST_1168,Michelle Schmitt,PROD_ba5eef5e,Gauna Power Loomed Geometric Indoor and Outdoor Rug, $86.59 ,2,7/24/2025
INV_323072,CUST_1159,Jodi Walker,PROD_f6c97a80,Livdon Washable Medium Rug, $159.22 ,1,7/24/2025
INV_663463,CUST_1232,Benjamin Thompson,PROD_f03852cf,Lahjar Speckled Wool Blend Area Rug, $532.49 ,1,7/24/2025
INV_719446,CUST_1482,Stephanie Evans,PROD_ba5eef5e,Gauna Power Loomed Geometric Indoor and Outdoor Rug, $86.26 ,1,7/24/2025
INV_286264,CUST_1047,Rebecca Valencia,PROD_ba5eef5e,Gauna Power Loomed Geometric Indoor and Outdoor Rug, $88.51 ,1,7/24/2025
INV_627611,CUST_1208,Raven Taylor,PROD_7cb7c01e,Achilles Cream/Gray Rug, $120.69 ,1,7/25/2025
INV_282055,CUST_1118,Anna Gay,PROD_885c587d,"Paseo Gurseerit All-Weather Flatweave Indoor/Outdoor Area Rug, Brown Black", $90.67 ,1,7/25/2025
INV_738584,CUST_1144,Brenda Levy,PROD_03533587,Hand Hooked Wool Oriental Indoor Rug, $49.98 ,1,7/25/2025
INV_412942,CUST_1091,Jason Peters,PROD_7cb7c01e,Achilles Cream/Gray Rug, $124.44 ,2,7/25/2025
INV_699704,CUST_1196,James Conner,PROD_cb6ebe0a,Harjot Medium Rug, $155.79 ,5,7/25/2025
INV_723879,CUST_1302,Megan Floyd,PROD_fd0cd8cf,Non-Slip Washable Stain Resistant Area Rug For Living Room Bedroom Dining Room, $94.21 ,1,7/25/2025
INV_343977,CUST_1359,Harold Ellis,PROD_aaf8a92a,Izola Oriental Indoor/Outdoor Area Rug, $178.07 ,2,7/25/2025
INV_371306,CUST_1494,Jeffrey Jordan,PROD_81ed29d6,Soft Washable Vintage Distressed Beige Area Rug with Non-Slip Backing, $129.33 ,5,7/25/2025
INV_788159,CUST_1274,Taylor Gentry,PROD_68bfe17c,Adrihana Machine Woven Abstract Area Rug, $237.05 ,2,7/26/2025
INV_725376,CUST_1035,Kim Brown,PROD_86d6a4e7,"Eldonmore 7'8"" X 10' Area Rug", $712.98 ,1,7/26/2025
INV_452618,CUST_1152,Michael Stephens,PROD_0a14d1b3,White Shag Novelty Faux Sheepskin Fur Fluffy Rug, $72.86 ,1,7/26/2025
INV_457356,CUST_1128,Michael Santos,PROD_07dd57f8,Nola Geometric Indoor / Outdoor Rug, $101.72 ,2,7/26/2025
INV_427110,CUST_1493,Abigail Hill,PROD_b7d8e041,Jodhveer Area Rug Washable Rug Non-Slip Backing Indoor Rugs, $39.30 ,1,7/26/2025
INV_613111,CUST_1393,Austin Baker,PROD_20bbb110,Ainswick Memory Foam Large Rug, $548.46 ,5,7/26/2025
INV_272337,CUST_1175,Lawrence Perry,PROD_a0eaf6eb,Tomas Chevron Rug Dark Blue/Gray Indoor/Outdoor Area Rug, $93.62 ,1,7/26/2025
INV_724086,CUST_1300,Victoria Boyd,PROD_819dccdf,Paint Chip Blue Machine Washable Rug, $33.80 ,1,7/26/2025
INV_217466,CUST_1147,Terri Murphy,PROD_fd0cd8cf,Non-Slip Washable Stain Resistant Area Rug For Living Room Bedroom Dining Room, $94.71 ,1,7/26/2025
INV_538738,CUST_1200,James Martin,PROD_ba5eef5e,Gauna Power Loomed Geometric Indoor and Outdoor Rug, $83.76 ,1,7/27/2025
INV_696746,CUST_1326,Amanda Mcfarland,PROD_a6ea231c,Ava-Mary Striped Indoor / Outdoor Rug, $153.46 ,1,7/27/2025
INV_320449,CUST_1194,Nathaniel Douglas,PROD_a0eaf6eb,Tomas Chevron Rug Dark Blue/Gray Indoor/Outdoor Area Rug, $90.50 ,2,7/27/2025
INV_482614,CUST_1360,Leslie Powers,PROD_28b95f59,Mendota Geometric Tan Indoor/Outdoor Area Rug, $144.84 ,1,7/27/2025
INV_919621,CUST_1409,Dr. Morgan Payne PhD,PROD_20bbb110,Ainswick Memory Foam Large Rug, $597.05 ,1,7/27/2025
INV_587957,CUST_1186,Justin Riley,PROD_a39a8d2b,Rinoa Indoor / Outdoor Rug, $200.61 ,1,7/27/2025
INV_255398,CUST_1400,Patricia Johnson,PROD_9360ae59,Botanical Modern Machine Washable Floral Indoor Oriental Performance Area Rug, $115.99 ,2,7/28/2025
INV_792267,CUST_1141,Richard Johnson,PROD_819dccdf,Paint Chip Blue Machine Washable Rug, $33.55 ,1,7/28/2025
INV_829842,CUST_1007,Dr. Sharon James,PROD_819dccdf,Paint Chip Blue Machine Washable Rug, $36.31 ,1,7/28/2025
INV_876555,CUST_1148,Elizabeth Ortiz,PROD_15009179,Maust Sunshine Rainbow Shag Rug, $105.47 ,2,7/28/2025
